Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links
580.0,Catherine de' Medici,Queen,1519,1589,"Catherine de' Medici was an Italian noblewoman who became the Queen of France and a central figure in the 16th-century religious wars. She was notoriously associated with the St. Bartholomew's Day massacre. Beyond politics, she introduced Italian cultural influences that defined the French Renaissance.",https://en.wikipedia.org/wiki/Special:Search?search=Catherine%20de%27%20Medici
581.0,Ivan Pavlov,Scientist,1849,1936,"Ivan Pavlov was a Russian physiologist known for his discovery of 'classical conditioning.' Through his experiments with dogs, he demonstrated how environmental stimuli trigger involuntary responses. His work provided the scientific basis for understanding learning and influenced every field of modern psychology.",https://en.wikipedia.org/wiki/Special:Search?search=Ivan%20Pavlov
582.0,Theodosius I,Emperor,347,395,Theodosius I was the last Roman Emperor to rule over a unified East and West. He is best known for making Nicene Christianity the official state religion of the Empire and suppressing pagan rituals. His reign marked a definitive shift in the relationship between the Roman state and the church.,https://en.wikipedia.org/wiki/Special:Search?search=Theodosius%20I
583.0,Abu Bakr,Caliph,573,634,Abu Bakr was the first of the Rashidun Caliphs and the closest companion of the Prophet Muhammad. He successfully navigated the crisis of succession and unified the Arabian tribes through the Ridda Wars. His leadership initiated the first phase of early Islamic conquests and the expansion of the caliphate.,https://en.wikipedia.org/wiki/Special:Search?search=Abu%20Bakr
584.0,Charles Martel,Hero,688,741,"Charles Martel, known as The Hammer, was a Frankish leader who famously defeated the Umayyad Caliphate at the Battle of Tours. This victory is cited as the turning point that halted the expansion of Islam into Western Europe. He was the grandfather of Charlemagne and founder of the Carolingian dynasty.",https://en.wikipedia.org/wiki/Special:Search?search=Charles%20Martel
585.0,Pope Paul VI,Pope,1897,1978,"Pope Paul VI presided over the Catholic Church during the pivotal years of the Second Vatican Council, overseeing major liturgical reforms. He was the first pope to travel extensively across the globe, earning the title 'The Pilgrim Pope.' His tenure was marked by efforts to promote global ecumenical dialogue.",https://en.wikipedia.org/wiki/Special:Search?search=Pope%20Paul%20VI
586.0,Aristophanes,Playwright,-446,-386,"Aristophanes was the greatest representative of ancient Athenian Old Comedy, known for his sharp satire and social commentary. His plays, such as 'Lysistrata,' lampooned the political and cultural figures of the Peloponnesian War. His work remains a primary source for understanding the daily life and humor of classical Athens.",https://en.wikipedia.org/wiki/Special:Search?search=Aristophanes
587.0,Erwin Rommel,General,1891,1944,"Erwin Rommel, known as the 'Desert Fox,' was a highly decorated German field marshal during World War II. Celebrated for his tactical brilliance in the North African campaign, he earned the respect of both allies and enemies. His eventual involvement in the plot to assassinate Hitler led to his forced suicide.",https://en.wikipedia.org/wiki/Special:Search?search=Erwin%20Rommel
588.0,Diogenes,Philosopher,-412,-323,"Diogenes of Sinope was a Greek philosopher and one of the founders of Cynicism. He famously lived in a large ceramic jar in Athens, practicing extreme poverty and challenging social conventions to expose hypocrisy. His life was a primary performance of the belief that virtue is revealed through simple living.",https://en.wikipedia.org/wiki/Special:Search?search=Diogenes
589.0,Anthony of Padua,Saint,1195,1231,"Saint Anthony of Padua was a Portuguese Catholic priest and friar of the Franciscan Order. Known for his powerful preaching and expert knowledge of scripture, he was one of the most quickly canonized saints in history. He is venerated globally as the patron saint of lost items and for his compassion for the poor.",https://en.wikipedia.org/wiki/Special:Search?search=Anthony%20of%20Padua
590.0,Skanderbeg,Hero,1405,1468,Skanderbeg was an Albanian nobleman and military commander who led a 25-year rebellion against the Ottoman Empire. His successful defense of Albania turned him into a primary symbol of resistance for Christian Europe. He is celebrated as the national hero of Albania for his commitment to independence and unity.,https://en.wikipedia.org/wiki/Special:Search?search=Skanderbeg
591.0,Pablo Escobar,Entity,1949,1993,"Pablo Escobar was a Colombian drug lord and the leader of the Medellín Cartel, becoming one of the wealthiest and most violent criminals in history. His 'plata o plomo' policy terrorized the Colombian state and redefined the global narcotics trade. His life and death remain a primary study in the rise of narcoterrorism.",https://en.wikipedia.org/wiki/Special:Search?search=Pablo%20Escobar
592.0,Democritus,Philosopher,-460,-370,"Democritus was an ancient Greek philosopher who formulated an atomic theory of the universe. He proposed that all matter is composed of small, indivisible particles called atoms moving in a void. His materialist view provided an early rational foundation for the development of modern chemistry and physics.",https://en.wikipedia.org/wiki/Special:Search?search=Democritus
593.0,Pepin the Short,King,714,768,"Pepin the Short was the King of the Franks and the first Carolingian monarch. He displaced the Merovingian dynasty and established a powerful alliance with the Papacy through the 'Donation of Pepin.' His reign expanded Frankish territory and laid the political foundation for his son, Charlemagne.",https://en.wikipedia.org/wiki/Special:Search?search=Pepin%20the%20Short
594.0,Denis Diderot,Philosopher,1713,1784,"Denis Diderot was a French philosopher and a primary figure of the Enlightenment. He is most famous for serving as the co-founder and chief editor of the 'Encyclopédie,' a monumental effort to catalog all human knowledge. His work championed reason and secularism, challenging the authority of the Church and state.",https://en.wikipedia.org/wiki/Special:Search?search=Denis%20Diderot
595.0,Pope John XXIII,Pope,1881,1963,"Pope John XXIII presided over the Catholic Church and called for the Second Vatican Council (Vatican II) to modernize the institution. Known as 'Good Pope John,' his emphasis on social justice and ecumenism transformed the Church's relationship with the modern world. He remains one of the most beloved popes of the 20th century.",https://en.wikipedia.org/wiki/Special:Search?search=Pope%20John%20XXIII
596.0,Plutarch,Historian,46,120,"Plutarch was a Greek biographer and essayist whose work 'Parallel Lives' compared the virtues and vices of famous Greeks and Romans. His focus on character rather than just events influenced generations of writers, including Shakespeare. His writings remain a primary source for the history and ethics of antiquity.",https://en.wikipedia.org/wiki/Special:Search?search=Plutarch
597.0,Euripides,Playwright,-480,-406,"Euripides was one of the three great ancient Greek tragedians, known for his focus on the inner lives and motivations of his characters. His plays, such as 'Medea,' often challenged traditional myths and explored the suffering caused by war and passion. He is regarded as the most modern of the classical playwrights.",https://en.wikipedia.org/wiki/Special:Search?search=Euripides
598.0,Edouard Manet,Artist,1832,1883,Édouard Manet was a French painter who served as a critical bridge between Realism and Impressionism. His controversial masterpieces like 'Le Déjeuner sur l'herbe' challenged the conventions of the Paris Salon and depicted modern life with bold technique. He is considered the father of modern painting for his focus on visual truth.,https://en.wikipedia.org/wiki/Special:Search?search=Edouard%20Manet
599.0,Bayezid I,Sultan,1360,1403,"Bayezid I, known as the Thunderbolt, was the Ottoman Sultan who famously besieged Constantinople and expanded the empire into the Balkans. His reign was defined by his military speed and his eventual defeat and capture by Timur at the Battle of Ankara. His downfall led to a decade of civil war within the Ottoman state.",https://en.wikipedia.org/wiki/Special:Search?search=Bayezid%20I
600.0,Pope Benedict XVI,Pope,1927,2022,"Pope Benedict XVI was a distinguished theologian who served as the head of the Catholic Church from 2005 to 2013. He was the first pope to resign from the office in nearly six hundred years, citing his declining health. Throughout his life, he was a primary voice for traditional doctrine and the synthesis of faith and reason.",https://en.wikipedia.org/wiki/Special:Search?search=Pope%20Benedict%20XVI
601.0,Auguste Comte,Philosopher,1798,1857,"Auguste Comte was a French philosopher who founded the discipline of sociology and the doctrine of positivism. He proposed that society follows laws similar to the physical world, moving through theological and metaphysical stages to a scientific one. His work established the framework for the systematic study of social order and progress.",https://en.wikipedia.org/wiki/Special:Search?search=Auguste%20Comte
